Location,Date,Value
USA,2007-12-31,4.629167
USA,2008-12-31,3.666667
USA,2009-12-31,3.256667
USA,2010-12-31,3.214167
USA,2011-12-31,2.785833
USA,2012-12-31,1.8025
USA,2013-12-31,2.350833
USA,2014-12-31,2.540833
USA,2015-12-31,2.135833
USA,2016-12-31,1.841667
USA,2017-12-31,2.33
USA,2018-12-31,2.91
USA,2019-12-31,2.144167
USA,2020-12-31,0.8941666
